ref_area.label,source.label,indicator.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Fiji,"LFS - Employment, Unemployment Survey","Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-19,Education (Aggregate levels): Total,2024,28.781,,,,Repository: ILO-STATISTICS - Micro data processing
Fiji,"LFS - Employment, Unemployment Survey","Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-19,Education (Aggregate levels): Basic,2024,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Fiji,"LFS - Employment, Unemployment Survey","Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-19,Education (Aggregate levels): Intermediate,2024,31.677,,,,Repository: ILO-STATISTICS - Micro data processing
Fiji,"LFS - Employment, Unemployment Survey","Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-19,Education (Aggregate levels): Advanced,2024,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Fiji,"LFS - Employment, Unemployment Survey","Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 20-24,Education (Aggregate levels): Total,2024,21.03,,,,Repository: ILO-STATISTICS - Micro data processing
Fiji,"LFS - Employment, Unemployment Survey","Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 20-24,Education (Aggregate levels): Basic,2024,,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Fiji,"LFS - Employment, Unemployment Survey","Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 20-24,Education (Aggregate levels): Intermediate,2024,24.046,,,,Repository: ILO-STATISTICS - Micro data processing
Fiji,"LFS - Employment, Unemployment Survey","Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 20-24,Education (Aggregate levels): Advanced,2024,14.325,,,,Repository: ILO-STATISTICS - Micro data processing
Fiji,"LFS - Employment, Unemployment Survey","Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 25-29,Education (Aggregate levels): Total,2024,11.908,,,,Repository: ILO-STATISTICS - Micro data processing
Fiji,"LFS - Employment, Unemployment Survey","Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 25-29,Education (Aggregate levels): Basic,2024,35.978,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
Fiji,"LFS - Employment, Unemployment Survey","Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 25-29,Education (Aggregate levels): Intermediate,2024,12.885,,,,Repository: ILO-STATISTICS - Micro data processing
Fiji,"LFS - Employment, Unemployment Survey","Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 25-29,Education (Aggregate levels): Advanced,2024,9.089,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Total,2024,14.773,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Basic,2024,29.25,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Intermediate,2024,15.93,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Advanced,2024,9.641,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-29,Education (Aggregate levels): Level not stated,2024,22.466,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-19,Education (Aggregate levels): Total,2024,27.8,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-19,Education (Aggregate levels): Basic,2024,28.029,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-19,Education (Aggregate levels): Intermediate,2024,25.873,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-19,Education (Aggregate levels): Advanced,2024,55.959,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 15-19,Education (Aggregate levels): Level not stated,2024,50.983,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 20-24,Education (Aggregate levels): Total,2024,17.198,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 20-24,Education (Aggregate levels): Basic,2024,35.747,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 20-24,Education (Aggregate levels): Intermediate,2024,17.467,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 20-24,Education (Aggregate levels): Advanced,2024,12.841,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 20-24,Education (Aggregate levels): Level not stated,2024,16.157,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 25-29,Education (Aggregate levels): Total,2024,10.353,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 25-29,Education (Aggregate levels): Basic,2024,25.152,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 25-29,Education (Aggregate levels): Intermediate,2024,11.239,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 25-29,Education (Aggregate levels): Advanced,2024,8.023,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Total,Age (Youth bands): 25-29,Education (Aggregate levels): Level not stated,2024,11.142,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-29,Education (Aggregate levels): Total,2024,15.111,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-29,Education (Aggregate levels): Basic,2024,27.346,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-29,Education (Aggregate levels): Intermediate,2024,15.818,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-29,Education (Aggregate levels): Advanced,2024,9.758,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-29,Education (Aggregate levels): Level not stated,2024,23.698,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-19,Education (Aggregate levels): Total,2024,25.181,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-19,Education (Aggregate levels): Basic,2024,23.389,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-19,Education (Aggregate levels): Intermediate,2024,24.858,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-19,Education (Aggregate levels): Advanced,2024,80.511,Unreliable,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 15-19,Education (Aggregate levels): Level not stated,2024,51.605,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 20-24,Education (Aggregate levels): Total,2024,18.133,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 20-24,Education (Aggregate levels): Basic,2024,34.579,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 20-24,Education (Aggregate levels): Intermediate,2024,17.863,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 20-24,Education (Aggregate levels): Advanced,2024,13.463,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 20-24,Education (Aggregate levels): Level not stated,2024,20.519,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 25-29,Education (Aggregate levels): Total,2024,10.475,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 25-29,Education (Aggregate levels): Basic,2024,25.738,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 25-29,Education (Aggregate levels): Intermediate,2024,10.791,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 25-29,Education (Aggregate levels): Advanced,2024,7.857,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Male,Age (Youth bands): 25-29,Education (Aggregate levels): Level not stated,2024,8.908,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-29,Education (Aggregate levels): Total,2024,14.392,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-29,Education (Aggregate levels): Basic,2024,32.721,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-29,Education (Aggregate levels): Intermediate,2024,16.067,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-29,Education (Aggregate levels): Advanced,2024,9.534,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-29,Education (Aggregate levels): Level not stated,2024,21.117,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-19,Education (Aggregate levels): Total,2024,31.469,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-19,Education (Aggregate levels): Basic,2024,35.996,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-19,Education (Aggregate levels): Intermediate,2024,27.067,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 15-19,Education (Aggregate levels): Level not stated,2024,50.218,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 20-24,Education (Aggregate levels): Total,2024,16.128,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 20-24,Education (Aggregate levels): Basic,2024,38.19,,,,Repository: ILO-STATISTICS - Micro data processing
France,LFS - Employment Survey,"Youth unemployment rate by sex, age and education (%)",Female,Age (Youth bands): 20-24,Education (Aggregate levels): Intermediate,2024,16.975,,,,Repository: ILO-STATISTICS - Micro data processing
